source_file,problem_id,model_name,prompt_name,repeat,legacy_parse_success,loc,sloc,comments,blank,cc_avg,cc_max,cc_sum,halstead_volume,halstead_difficulty,halstead_effort,halstead_vocabulary,halstead_length,halstead_bugs,maintainability_index,token_length,functional_pass
outputs\raw\humaneval_146__deepseek_model__constraint__r3.json,humaneval_146,deepseek_model,constraint,,True,12.0,11.0,0.0,1.0,4.0,4.0,4.0,112.37013046707143,3.642857142857143,409.34833241576024,20.0,26.0,0.03745671015569048,62.38640125966802,43,
outputs\raw\humaneval_146__deepseek_model__constraint__r4.json,humaneval_146,deepseek_model,constraint,,True,10.0,10.0,0.0,0.0,5.0,5.0,5.0,94.01164534875782,4.090909090909091,384.59309460855474,17.0,23.0,0.031337215116252606,63.697277458954005,39,
outputs\raw\humaneval_146__deepseek_model__constraint__r5.json,humaneval_146,deepseek_model,constraint,,True,10.0,10.0,0.0,0.0,5.0,5.0,5.0,94.01164534875782,4.090909090909091,384.59309460855474,17.0,23.0,0.031337215116252606,63.697277458954005,39,
outputs\raw\humaneval_146__deepseek_model__optimized__r1.json,humaneval_146,deepseek_model,optimized,,True,10.0,10.0,0.0,0.0,5.0,5.0,5.0,94.01164534875782,4.090909090909091,384.59309460855474,17.0,23.0,0.031337215116252606,63.697277458954005,39,
outputs\raw\humaneval_146__deepseek_model__optimized__r2.json,humaneval_146,deepseek_model,optimized,,True,10.0,10.0,0.0,0.0,5.0,5.0,5.0,94.01164534875782,4.090909090909091,384.59309460855474,17.0,23.0,0.031337215116252606,63.697277458954005,39,
outputs\raw\humaneval_146__deepseek_model__optimized__r3.json,humaneval_146,deepseek_model,optimized,,True,10.0,10.0,0.0,0.0,5.0,5.0,5.0,94.01164534875782,4.090909090909091,384.59309460855474,17.0,23.0,0.031337215116252606,63.697277458954005,39,
outputs\raw\humaneval_146__deepseek_model__optimized__r4.json,humaneval_146,deepseek_model,optimized,,True,10.0,10.0,0.0,0.0,5.0,5.0,5.0,94.01164534875782,4.090909090909091,384.59309460855474,17.0,23.0,0.031337215116252606,63.697277458954005,39,
outputs\raw\humaneval_146__deepseek_model__optimized__r5.json,humaneval_146,deepseek_model,optimized,,True,10.0,10.0,0.0,0.0,5.0,5.0,5.0,94.01164534875782,4.090909090909091,384.59309460855474,17.0,23.0,0.031337215116252606,63.697277458954005,39,
outputs\raw\humaneval_146__deepseek_model__readable__r1.json,humaneval_146,deepseek_model,readable,,True,10.0,10.0,0.0,0.0,5.0,5.0,5.0,94.01164534875782,4.090909090909091,384.59309460855474,17.0,23.0,0.031337215116252606,63.697277458954005,39,
outputs\raw\humaneval_146__deepseek_model__readable__r2.json,humaneval_146,deepseek_model,readable,,True,10.0,10.0,0.0,0.0,5.0,5.0,5.0,94.01164534875782,4.090909090909091,384.59309460855474,17.0,23.0,0.031337215116252606,63.697277458954005,39,
outputs\raw\humaneval_146__deepseek_model__readable__r3.json,humaneval_146,deepseek_model,readable,,True,12.0,11.0,0.0,1.0,4.0,4.0,4.0,112.37013046707143,3.642857142857143,409.34833241576024,20.0,26.0,0.03745671015569048,62.38640125966802,43,
outputs\raw\humaneval_146__deepseek_model__readable__r4.json,humaneval_146,deepseek_model,readable,,True,12.0,11.0,0.0,1.0,4.0,4.0,4.0,112.37013046707143,3.642857142857143,409.34833241576024,20.0,26.0,0.03745671015569048,62.38640125966802,43,
outputs\raw\humaneval_146__deepseek_model__readable__r5.json,humaneval_146,deepseek_model,readable,,True,12.0,11.0,0.0,1.0,4.0,4.0,4.0,112.37013046707143,3.642857142857143,409.34833241576024,20.0,26.0,0.03745671015569048,62.38640125966802,43,
outputs\raw\humaneval_146__gpt5_model__basic__r1.json,humaneval_146,gpt5_model,basic,,True,22.0,18.0,3.0,2.0,6.0,6.0,6.0,167.17882283189007,4.277777777777778,715.1538532253076,25.0,36.0,0.05572627427729669,77.48544570248372,93,
outputs\raw\humaneval_146__gpt5_model__basic__r2.json,humaneval_146,gpt5_model,basic,,True,24.0,20.0,3.0,2.0,7.0,7.0,7.0,135.7068586817104,3.9375,534.3457560592346,23.0,30.0,0.04523561956057014,76.17507046351047,83,
outputs\raw\humaneval_146__gpt5_model__basic__r3.json,humaneval_146,gpt5_model,basic,,True,22.0,19.0,1.0,1.0,6.0,6.0,6.0,103.72627427729671,4.3076923076923075,446.8208738098935,20.0,24.0,0.0345754247590989,70.07910407905695,72,
outputs\raw\humaneval_146__gpt5_model__basic__r4.json,humaneval_146,gpt5_model,basic,,True,21.0,17.0,3.0,2.0,4.0,4.0,4.0,199.1772208002305,3.391304347826087,675.4705748877382,29.0,41.0,0.06639240693341016,78.20293748729979,101,
outputs\raw\humaneval_146__gpt5_model__basic__r5.json,humaneval_146,gpt5_model,basic,,True,30.0,24.0,3.0,4.0,5.0,5.0,5.0,184.60327781484776,5.4,996.857700200178,29.0,38.0,0.06153442593828259,72.3856201638938,110,
outputs\raw\humaneval_146__gpt5_model__concise__r1.json,humaneval_146,gpt5_model,concise,,True,16.0,15.0,0.0,1.0,5.0,5.0,5.0,109.80793556946902,4.25,466.68372617024335,21.0,25.0,0.03660264518982301,59.38372876328244,62,
outputs\raw\humaneval_146__gpt5_model__concise__r2.json,humaneval_146,gpt5_model,concise,,True,8.0,6.0,0.0,2.0,4.0,4.0,4.0,94.01164534875782,3.125,293.7863917148682,17.0,23.0,0.031337215116252606,68.67118102913474,41,
outputs\raw\humaneval_146__gpt5_model__concise__r3.json,humaneval_146,gpt5_model,concise,,True,19.0,15.0,3.0,2.0,6.0,6.0,6.0,167.17882283189007,4.277777777777778,715.1538532253076,25.0,36.0,0.05572627427729669,80.60579973180909,74,
outputs\raw\humaneval_146__gpt5_model__concise__r4.json,humaneval_146,gpt5_model,concise,,True,20.0,19.0,0.0,0.0,6.0,6.0,6.0,103.72627427729671,4.3076923076923075,446.8208738098935,20.0,24.0,0.0345754247590989,56.69708118227698,52,
outputs\raw\humaneval_146__gpt5_model__concise__r5.json,humaneval_146,gpt5_model,concise,,True,17.0,16.0,0.0,1.0,5.0,5.0,5.0,103.72627427729671,4.3076923076923075,446.8208738098935,20.0,24.0,0.0345754247590989,58.94557564501978,62,
outputs\raw\humaneval_146__gpt5_model__constraint__r1.json,humaneval_146,gpt5_model,constraint,,True,35.0,20.0,7.0,3.0,4.0,4.0,4.0,164.51539013493823,5.823529411764706,958.0602131387578,26.0,35.0,0.054838463378312746,83.81973433900201,170,
outputs\raw\humaneval_146__gpt5_model__constraint__r2.json,humaneval_146,gpt5_model,constraint,,True,40.0,28.0,6.0,3.0,9.0,9.0,9.0,161.66617507355795,6.176470588235294,998.5263754543286,27.0,34.0,0.053888725024519316,79.45386303294995,158,
outputs\raw\humaneval_146__gpt5_model__constraint__r3.json,humaneval_146,gpt5_model,constraint,,True,31.0,21.0,3.0,4.0,4.0,4.0,4.0,235.0,5.869565217391305,1379.3478260869565,32.0,47.0,0.07833333333333334,80.38604931033653,155,
outputs\raw\humaneval_146__gpt5_model__constraint__r4.json,humaneval_146,gpt5_model,constraint,,True,29.0,19.0,4.0,2.0,7.0,7.0,7.0,153.24725426256592,3.888888888888889,595.961544354423,25.0,33.0,0.05108241808752197,84.41428263683288,122,
outputs\raw\humaneval_146__gpt5_model__constraint__r5.json,humaneval_146,gpt5_model,constraint,,True,26.0,19.0,5.0,3.0,4.0,4.0,4.0,235.0,5.0,1175.0,32.0,47.0,0.07833333333333334,79.8941992577422,131,
outputs\raw\humaneval_146__gpt5_model__optimized__r1.json,humaneval_146,gpt5_model,optimized,,True,30.0,24.0,4.0,3.0,5.0,5.0,5.0,194.95038758870223,4.55,887.0242635285952,27.0,41.0,0.06498346252956741,74.55268637071327,115,
outputs\raw\humaneval_146__gpt5_model__optimized__r2.json,humaneval_146,gpt5_model,optimized,,True,24.0,18.0,5.0,2.0,6.0,6.0,6.0,192.7180284437848,5.777777777777778,1113.4819421196455,26.0,41.0,0.06423934281459492,81.11759147806416,110,
outputs\raw\humaneval_146__gpt5_model__optimized__r3.json,humaneval_146,gpt5_model,optimized,,True,32.0,25.0,4.0,4.0,5.0,5.0,5.0,164.51539013493823,4.888888888888889,804.2974628819203,26.0,35.0,0.054838463378312746,74.36276441190049,124,
outputs\raw\humaneval_146__gpt5_model__optimized__r4.json,humaneval_146,gpt5_model,optimized,,True,23.0,19.0,3.0,2.0,5.0,5.0,5.0,168.25742227201613,5.2105263157894735,876.7097265752419,28.0,35.0,0.056085807424005374,76.67150884693206,85,
outputs\raw\humaneval_146__gpt5_model__optimized__r5.json,humaneval_146,gpt5_model,optimized,,True,27.0,20.0,6.0,2.0,6.0,6.0,6.0,174.22857502740396,4.9411764705882355,860.8941354295255,24.0,38.0,0.058076191675801324,81.02919977449758,122,
outputs\raw\humaneval_146__gpt5_model__readable__r1.json,humaneval_146,gpt5_model,readable,,True,36.0,24.0,6.0,2.0,9.0,9.0,9.0,171.1759500778849,3.85,659.0274077998569,27.0,36.0,0.05705865002596163,81.59860050760567,161,
outputs\raw\humaneval_146__gpt5_model__readable__r2.json,humaneval_146,gpt5_model,readable,,True,24.0,17.0,3.0,2.0,6.0,6.0,6.0,135.7068586817104,3.9375,534.3457560592346,23.0,30.0,0.04523561956057014,85.1370736865511,108,
outputs\raw\humaneval_146__gpt5_model__readable__r3.json,humaneval_146,gpt5_model,readable,,True,35.0,24.0,6.0,3.0,5.0,5.0,5.0,199.1772208002305,5.85,1165.1867416813482,29.0,41.0,0.06639240693341016,81.04685473984267,134,
outputs\raw\humaneval_146__gpt5_model__readable__r4.json,humaneval_146,gpt5_model,readable,,True,42.0,27.0,8.0,3.0,5.0,5.0,5.0,199.1772208002305,5.85,1165.1867416813482,29.0,41.0,0.06639240693341016,80.6746175497048,175,
outputs\raw\humaneval_146__gpt5_model__readable__r5.json,humaneval_146,gpt5_model,readable,,True,27.0,18.0,5.0,4.0,6.0,6.0,6.0,135.7068586817104,3.9375,534.3457560592346,23.0,30.0,0.04523561956057014,85.30812694482512,117,
outputs\raw\humaneval_147__claude_model__basic__r1.json,humaneval_147,claude_model,basic,,True,9.0,9.0,0.0,0.0,6.0,6.0,6.0,142.62362713128297,3.6666666666666665,522.9532994813709,20.0,33.0,0.04754120904376099,63.2934936249153,54,
outputs\raw\humaneval_147__claude_model__basic__r2.json,humaneval_147,claude_model,basic,,True,9.0,9.0,0.0,0.0,6.0,6.0,6.0,142.62362713128297,3.6666666666666665,522.9532994813709,20.0,33.0,0.04754120904376099,63.2934936249153,54,
outputs\raw\humaneval_147__claude_model__basic__r3.json,humaneval_147,claude_model,basic,,True,9.0,9.0,0.0,0.0,6.0,6.0,6.0,142.62362713128297,3.6666666666666665,522.9532994813709,20.0,33.0,0.04754120904376099,63.2934936249153,54,
outputs\raw\humaneval_147__claude_model__basic__r4.json,humaneval_147,claude_model,basic,,True,9.0,9.0,0.0,0.0,6.0,6.0,6.0,142.62362713128297,3.6666666666666665,522.9532994813709,20.0,33.0,0.04754120904376099,63.2934936249153,54,
outputs\raw\humaneval_147__claude_model__basic__r5.json,humaneval_147,claude_model,basic,,True,9.0,9.0,0.0,0.0,6.0,6.0,6.0,142.62362713128297,3.6666666666666665,522.9532994813709,20.0,33.0,0.04754120904376099,63.2934936249153,54,
outputs\raw\humaneval_147__claude_model__concise__r1.json,humaneval_147,claude_model,concise,,True,9.0,9.0,0.0,0.0,6.0,6.0,6.0,142.62362713128297,3.6666666666666665,522.9532994813709,20.0,33.0,0.04754120904376099,63.2934936249153,54,
outputs\raw\humaneval_147__claude_model__concise__r2.json,humaneval_147,claude_model,concise,,True,9.0,9.0,0.0,0.0,6.0,6.0,6.0,142.62362713128297,3.6666666666666665,522.9532994813709,20.0,33.0,0.04754120904376099,63.2934936249153,54,
outputs\raw\humaneval_147__claude_model__concise__r3.json,humaneval_147,claude_model,concise,,True,9.0,9.0,0.0,0.0,6.0,6.0,6.0,142.62362713128297,3.6666666666666665,522.9532994813709,20.0,33.0,0.04754120904376099,63.2934936249153,54,
outputs\raw\humaneval_147__claude_model__concise__r4.json,humaneval_147,claude_model,concise,,True,9.0,9.0,0.0,0.0,6.0,6.0,6.0,142.62362713128297,3.6666666666666665,522.9532994813709,20.0,33.0,0.04754120904376099,63.2934936249153,54,
outputs\raw\humaneval_147__claude_model__concise__r5.json,humaneval_147,claude_model,concise,,True,9.0,9.0,0.0,0.0,6.0,6.0,6.0,142.62362713128297,3.6666666666666665,522.9532994813709,20.0,33.0,0.04754120904376099,63.2934936249153,54,
outputs\raw\humaneval_147__claude_model__constraint__r1.json,humaneval_147,claude_model,constraint,,True,9.0,9.0,0.0,0.0,6.0,6.0,6.0,142.62362713128297,3.6666666666666665,522.9532994813709,20.0,33.0,0.04754120904376099,63.2934936249153,54,
outputs\raw\humaneval_147__claude_model__constraint__r2.json,humaneval_147,claude_model,constraint,,True,9.0,9.0,0.0,0.0,6.0,6.0,6.0,142.62362713128297,3.6666666666666665,522.9532994813709,20.0,33.0,0.04754120904376099,63.2934936249153,54,
outputs\raw\humaneval_147__claude_model__constraint__r3.json,humaneval_147,claude_model,constraint,,True,9.0,9.0,0.0,0.0,6.0,6.0,6.0,142.62362713128297,3.6666666666666665,522.9532994813709,20.0,33.0,0.04754120904376099,63.2934936249153,54,
outputs\raw\humaneval_147__claude_model__constraint__r4.json,humaneval_147,claude_model,constraint,,True,9.0,9.0,0.0,0.0,6.0,6.0,6.0,142.62362713128297,3.6666666666666665,522.9532994813709,20.0,33.0,0.04754120904376099,63.2934936249153,54,
outputs\raw\humaneval_147__claude_model__constraint__r5.json,humaneval_147,claude_model,constraint,,True,9.0,9.0,0.0,0.0,6.0,6.0,6.0,142.62362713128297,3.6666666666666665,522.9532994813709,20.0,33.0,0.04754120904376099,63.2934936249153,54,
outputs\raw\humaneval_147__claude_model__optimized__r1.json,humaneval_147,claude_model,optimized,,True,21.0,12.0,5.0,4.0,3.0,3.0,3.0,400.08407532170736,4.333333333333333,1733.6976597273983,35.0,78.0,0.13336135844056912,86.28276471062675,107,
outputs\raw\humaneval_147__claude_model__optimized__r2.json,humaneval_147,claude_model,optimized,,True,21.0,12.0,5.0,4.0,3.0,3.0,3.0,400.08407532170736,4.333333333333333,1733.6976597273983,35.0,78.0,0.13336135844056912,86.28276471062675,107,
outputs\raw\humaneval_147__claude_model__optimized__r3.json,humaneval_147,claude_model,optimized,,True,21.0,12.0,5.0,4.0,3.0,3.0,3.0,400.08407532170736,4.333333333333333,1733.6976597273983,35.0,78.0,0.13336135844056912,86.28276471062675,107,
outputs\raw\humaneval_147__claude_model__optimized__r4.json,humaneval_147,claude_model,optimized,,True,18.0,12.0,2.0,4.0,3.0,3.0,3.0,400.08407532170736,4.333333333333333,1733.6976597273983,35.0,78.0,0.13336135844056912,79.72336863128241,101,
outputs\raw\humaneval_147__claude_model__optimized__r5.json,humaneval_147,claude_model,optimized,,True,21.0,12.0,5.0,4.0,3.0,3.0,3.0,400.08407532170736,4.333333333333333,1733.6976597273983,35.0,78.0,0.13336135844056912,86.28276471062675,107,
outputs\raw\humaneval_147__claude_model__readable__r1.json,humaneval_147,claude_model,readable,,True,11.0,9.0,0.0,2.0,6.0,6.0,6.0,142.62362713128297,3.6666666666666665,522.9532994813709,20.0,33.0,0.04754120904376099,63.2934936249153,54,
outputs\raw\humaneval_147__claude_model__readable__r2.json,humaneval_147,claude_model,readable,,True,11.0,9.0,0.0,2.0,6.0,6.0,6.0,142.62362713128297,3.6666666666666665,522.9532994813709,20.0,33.0,0.04754120904376099,63.2934936249153,54,
outputs\raw\humaneval_147__claude_model__readable__r3.json,humaneval_147,claude_model,readable,,True,11.0,9.0,0.0,2.0,6.0,6.0,6.0,142.62362713128297,3.6666666666666665,522.9532994813709,20.0,33.0,0.04754120904376099,63.2934936249153,54,
outputs\raw\humaneval_147__claude_model__readable__r4.json,humaneval_147,claude_model,readable,,True,11.0,9.0,0.0,2.0,6.0,6.0,6.0,142.62362713128297,3.6666666666666665,522.9532994813709,20.0,33.0,0.04754120904376099,63.2934936249153,54,
outputs\raw\humaneval_147__claude_model__readable__r5.json,humaneval_147,claude_model,readable,,True,11.0,9.0,0.0,2.0,6.0,6.0,6.0,142.62362713128297,3.6666666666666665,522.9532994813709,20.0,33.0,0.04754120904376099,63.2934936249153,54,
outputs\raw\humaneval_147__deepseek_model__basic__r1.json,humaneval_147,deepseek_model,basic,,True,14.0,12.0,2.0,0.0,3.0,3.0,3.0,418.7639251168273,4.354838709677419,1823.6493513152154,36.0,81.0,0.13958797503894244,79.58460275934743,101,
outputs\raw\humaneval_147__deepseek_model__basic__r2.json,humaneval_147,deepseek_model,basic,,True,12.0,12.0,0.0,0.0,3.0,3.0,3.0,418.7639251168273,4.354838709677419,1823.6493513152154,36.0,81.0,0.13958797503894244,57.6962070895506,88,
outputs\raw\humaneval_147__deepseek_model__basic__r3.json,humaneval_147,deepseek_model,basic,,True,18.0,12.0,2.0,4.0,3.0,3.0,3.0,418.7639251168273,4.354838709677419,1823.6493513152154,36.0,81.0,0.13958797503894244,79.58460275934743,101,
outputs\raw\humaneval_147__deepseek_model__basic__r4.json,humaneval_147,deepseek_model,basic,,True,14.0,12.0,2.0,0.0,3.0,3.0,3.0,418.7639251168273,4.354838709677419,1823.6493513152154,36.0,81.0,0.13958797503894244,79.58460275934743,101,
outputs\raw\humaneval_147__deepseek_model__basic__r5.json,humaneval_147,deepseek_model,basic,,True,14.0,12.0,2.0,0.0,3.0,3.0,3.0,418.7639251168273,4.354838709677419,1823.6493513152154,36.0,81.0,0.13958797503894244,79.58460275934743,101,
outputs\raw\humaneval_147__deepseek_model__concise__r1.json,humaneval_147,deepseek_model,concise,,True,12.0,12.0,0.0,0.0,3.0,3.0,3.0,418.7639251168273,4.354838709677419,1823.6493513152154,36.0,81.0,0.13958797503894244,57.6962070895506,88,
outputs\raw\humaneval_147__deepseek_model__concise__r2.json,humaneval_147,deepseek_model,concise,,True,12.0,12.0,0.0,0.0,3.0,3.0,3.0,418.7639251168273,4.354838709677419,1823.6493513152154,36.0,81.0,0.13958797503894244,57.6962070895506,88,
outputs\raw\humaneval_147__deepseek_model__concise__r3.json,humaneval_147,deepseek_model,concise,,True,13.0,11.0,2.0,0.0,3.0,3.0,3.0,400.08407532170736,4.333333333333333,1733.6976597273983,35.0,78.0,0.13336135844056912,81.26127524800019,98,
outputs\raw\humaneval_147__deepseek_model__concise__r4.json,humaneval_147,deepseek_model,concise,,True,12.0,12.0,0.0,0.0,3.0,3.0,3.0,418.7639251168273,4.354838709677419,1823.6493513152154,36.0,81.0,0.13958797503894244,57.6962070895506,88,
outputs\raw\humaneval_147__deepseek_model__concise__r5.json,humaneval_147,deepseek_model,concise,,True,12.0,12.0,0.0,0.0,3.0,3.0,3.0,418.7639251168273,4.354838709677419,1823.6493513152154,36.0,81.0,0.13958797503894244,57.6962070895506,88,
outputs\raw\humaneval_147__deepseek_model__constraint__r1.json,humaneval_147,deepseek_model,constraint,,True,12.0,12.0,0.0,0.0,3.0,3.0,3.0,418.7639251168273,4.354838709677419,1823.6493513152154,36.0,81.0,0.13958797503894244,57.6962070895506,88,
outputs\raw\humaneval_147__deepseek_model__constraint__r2.json,humaneval_147,deepseek_model,constraint,,True,12.0,12.0,0.0,0.0,3.0,3.0,3.0,418.7639251168273,4.354838709677419,1823.6493513152154,36.0,81.0,0.13958797503894244,57.6962070895506,88,
outputs\raw\humaneval_147__deepseek_model__constraint__r3.json,humaneval_147,deepseek_model,constraint,,True,12.0,12.0,0.0,0.0,3.0,3.0,3.0,418.7639251168273,4.354838709677419,1823.6493513152154,36.0,81.0,0.13958797503894244,57.6962070895506,88,
outputs\raw\humaneval_147__deepseek_model__constraint__r4.json,humaneval_147,deepseek_model,constraint,,True,12.0,12.0,0.0,0.0,3.0,3.0,3.0,418.7639251168273,4.354838709677419,1823.6493513152154,36.0,81.0,0.13958797503894244,57.6962070895506,88,
outputs\raw\humaneval_147__deepseek_model__constraint__r5.json,humaneval_147,deepseek_model,constraint,,True,23.0,11.0,2.0,4.0,2.0,2.0,2.0,400.08407532170736,4.333333333333333,1733.6976597273983,35.0,78.0,0.13336135844056912,86.6478144363915,161,
outputs\raw\humaneval_147__deepseek_model__optimized__r1.json,humaneval_147,deepseek_model,optimized,,True,22.0,11.0,3.0,4.0,2.0,2.0,2.0,400.08407532170736,4.333333333333333,1733.6976597273983,35.0,78.0,0.13336135844056912,87.11063188142863,142,
outputs\raw\humaneval_147__deepseek_model__optimized__r2.json,humaneval_147,deepseek_model,optimized,,True,22.0,12.0,3.0,3.0,4.0,4.0,4.0,230.75303625876498,4.363636363636363,1006.9223400382471,28.0,48.0,0.07691767875292166,87.85341610593645,118,
outputs\raw\humaneval_147__deepseek_model__optimized__r3.json,humaneval_147,deepseek_model,optimized,,True,17.0,11.0,4.0,3.0,4.0,4.0,4.0,230.75303625876498,4.363636363636363,1006.9223400382471,28.0,48.0,0.07691767875292166,87.9418676592705,117,
outputs\raw\humaneval_147__deepseek_model__optimized__r4.json,humaneval_147,deepseek_model,optimized,,True,22.0,12.0,3.0,3.0,4.0,4.0,4.0,230.75303625876498,4.363636363636363,1006.9223400382471,28.0,48.0,0.07691767875292166,87.85341610593645,120,
outputs\raw\humaneval_147__deepseek_model__optimized__r5.json,humaneval_147,deepseek_model,optimized,,True,13.0,8.0,5.0,1.0,2.0,2.0,2.0,147.1612434150308,2.4444444444444446,359.72748390340865,22.0,33.0,0.04905374780501027,94.02562628782947,110,
outputs\raw\humaneval_147__deepseek_model__readable__r1.json,humaneval_147,deepseek_model,readable,,True,23.0,12.0,4.0,4.0,4.0,4.0,4.0,230.75303625876498,4.363636363636363,1006.9223400382471,28.0,48.0,0.07691767875292166,87.6414838347476,143,
outputs\raw\humaneval_147__deepseek_model__readable__r2.json,humaneval_147,deepseek_model,readable,,True,36.0,13.0,4.0,7.0,2.0,2.0,2.0,400.08407532170736,4.333333333333333,1733.6976597273983,35.0,78.0,0.13336135844056912,78.33739275849508,200,
outputs\raw\humaneval_147__deepseek_model__readable__r3.json,humaneval_147,deepseek_model,readable,,True,41.0,17.0,4.0,8.0,5.0,5.0,5.0,468.8508029066055,5.806451612903226,2722.359500748032,37.0,90.0,0.1562836009688685,79.70440152395409,214,
outputs\raw\humaneval_147__deepseek_model__readable__r4.json,humaneval_147,deepseek_model,readable,,True,36.0,13.0,4.0,7.0,2.0,2.0,2.0,400.08407532170736,4.333333333333333,1733.6976597273983,35.0,78.0,0.13336135844056912,78.33739275849508,199,
outputs\raw\humaneval_147__deepseek_model__readable__r5.json,humaneval_147,deepseek_model,readable,,True,36.0,13.0,4.0,7.0,2.0,2.0,2.0,400.08407532170736,4.333333333333333,1733.6976597273983,35.0,78.0,0.13336135844056912,78.33739275849508,199,
outputs\raw\humaneval_147__gpt5_model__basic__r1.json,humaneval_147,gpt5_model,basic,,True,32.0,18.0,7.0,4.0,5.0,5.0,5.0,494.93931282452473,6.575757575757576,3254.6009358461174,40.0,93.0,0.16497977094150826,81.63564834934913,177,
outputs\raw\humaneval_147__gpt5_model__basic__r2.json,humaneval_147,gpt5_model,basic,,True,34.0,20.0,7.0,4.0,2.0,2.0,2.0,293.8839407528408,4.933333333333334,1449.827441047348,38.0,56.0,0.09796131358428026,82.55971029119037,153,
outputs\raw\humaneval_147__gpt5_model__basic__r3.json,humaneval_147,gpt5_model,basic,,True,50.0,23.0,17.0,6.0,2.0,2.0,2.0,367.213038547228,4.878787878787879,1791.554521397082,40.0,69.0,0.12240434618240933,78.35539515098971,287,
outputs\raw\humaneval_147__gpt5_model__basic__r4.json,humaneval_147,gpt5_model,basic,,True,30.0,19.0,6.0,2.0,2.0,2.0,2.0,367.213038547228,4.878787878787879,1791.554521397082,40.0,69.0,0.12240434618240933,82.42935547737311,130,
outputs\raw\humaneval_147__gpt5_model__basic__r5.json,humaneval_147,gpt5_model,basic,,True,38.0,22.0,6.0,6.0,2.0,2.0,2.0,292.36913196586306,4.75,1388.7533768378496,35.0,57.0,0.09745637732195435,81.42458027189984,154,
outputs\raw\humaneval_147__gpt5_model__concise__r1.json,humaneval_147,gpt5_model,concise,,True,31.0,21.0,8.0,2.0,2.0,2.0,2.0,368.9860033197427,5.142857142857143,1897.6423027872481,43.0,68.0,0.12299533443991423,80.6479518086719,139,
outputs\raw\humaneval_147__gpt5_model__concise__r2.json,humaneval_147,gpt5_model,concise,,True,21.0,14.0,5.0,2.0,2.0,2.0,2.0,279.17595007788486,4.344827586206897,1212.9713693039137,36.0,54.0,0.09305865002596161,84.4535636752902,107,
outputs\raw\humaneval_147__gpt5_model__concise__r3.json,humaneval_147,gpt5_model,concise,,True,35.0,24.0,11.0,1.0,4.0,4.0,4.0,428.36454151371464,4.7894736842105265,2051.640698828844,45.0,78.0,0.14278818050457154,79.61975519476972,189,
outputs\raw\humaneval_147__gpt5_model__concise__r4.json,humaneval_147,gpt5_model,concise,,True,24.0,15.0,4.0,1.0,2.0,2.0,2.0,353.5984323047935,4.529411764705882,1601.5928992628883,41.0,66.0,0.11786614410159783,84.6764931361497,108,
outputs\raw\humaneval_147__gpt5_model__concise__r5.json,humaneval_147,gpt5_model,concise,,True,45.0,26.0,15.0,1.0,8.0,8.0,8.0,359.45228222839756,5.366666666666666,1929.0605812924,37.0,69.0,0.11981742740946585,78.32500964997313,207,
outputs\raw\humaneval_147__gpt5_model__constraint__r1.json,humaneval_147,gpt5_model,constraint,,True,31.0,14.0,11.0,4.0,2.0,2.0,2.0,279.17595007788486,4.344827586206897,1212.9713693039137,36.0,54.0,0.09305865002596161,82.4575205221435,153,
outputs\raw\humaneval_147__gpt5_model__constraint__r2.json,humaneval_147,gpt5_model,constraint,,True,38.0,21.0,8.0,7.0,3.0,3.0,3.0,307.756981016698,5.0,1538.7849050834898,35.0,60.0,0.10258566033889932,81.99543999668843,164,
outputs\raw\humaneval_147__gpt5_model__constraint__r3.json,humaneval_147,gpt5_model,constraint,,True,68.0,37.0,25.0,7.0,3.0,3.0,3.0,387.7443751081734,5.0,1938.7218755408671,36.0,75.0,0.12924812503605781,75.10502829184968,365,
outputs\raw\humaneval_147__gpt5_model__constraint__r4.json,humaneval_147,gpt5_model,constraint,,True,63.0,28.0,31.0,6.0,8.0,8.0,8.0,364.69275310149516,7.931034482758621,2892.390800460134,39.0,69.0,0.12156425103383171,71.83299400171731,472,
outputs\raw\humaneval_147__gpt5_model__constraint__r5.json,humaneval_147,gpt5_model,constraint,,True,34.0,17.0,12.0,2.0,3.0,3.0,3.0,294.6857250822118,4.586206896551724,1351.489704687385,36.0,57.0,0.09822857502740392,81.2510394088422,206,
outputs\raw\humaneval_147__gpt5_model__optimized__r1.json,humaneval_147,gpt5_model,optimized,,True,40.0,20.0,18.0,2.0,4.0,4.0,4.0,127.43782540330756,3.5714285714285716,455.13509072609844,19.0,30.0,0.042479275134435855,83.19430230625066,211,
outputs\raw\humaneval_147__gpt5_model__optimized__r2.json,humaneval_147,gpt5_model,optimized,,True,34.0,15.0,17.0,1.0,3.0,3.0,3.0,272.3972824453565,5.76,1569.0083468852533,33.0,54.0,0.09079909414845216,74.7534411082676,221,
outputs\raw\humaneval_147__gpt5_model__optimized__r3.json,humaneval_147,gpt5_model,optimized,,True,50.0,26.0,22.0,2.0,3.0,3.0,3.0,237.08652360984732,5.8125,1378.0654184822376,33.0,47.0,0.07902884120328244,79.08667856197643,266,
outputs\raw\humaneval_147__gpt5_model__optimized__r4.json,humaneval_147,gpt5_model,optimized,,True,55.0,30.0,21.0,2.0,4.0,4.0,4.0,359.4073508826329,6.75,2425.999618457772,39.0,68.0,0.11980245029421097,76.51478894567889,335,
