problem_id,task_id,model_name,prompt_name,num_successful_candidates,baseline_file,reranked_file,baseline_repeat_idx,reranked_repeat_idx,baseline_complexity,reranked_complexity,improvement,improved
humaneval_123,HumanEval/123,gpt5_model,optimized,5,humaneval_123__gpt5_model__optimized__r1.json,humaneval_123__gpt5_model__optimized__r3.json,1,3,16.062937,15.066667,0.9962700000000009,True
humaneval_123,HumanEval/123,gpt5_model,readable,5,humaneval_123__gpt5_model__readable__r1.json,humaneval_123__gpt5_model__readable__r1.json,1,1,15.073394,15.073394,0.0,False
humaneval_124,HumanEval/124,claude_model,basic,5,humaneval_124__claude_model__basic__r1.json,humaneval_124__claude_model__basic__r1.json,1,1,23.10101,23.10101,0.0,False
humaneval_124,HumanEval/124,claude_model,concise,5,humaneval_124__claude_model__concise__r1.json,humaneval_124__claude_model__concise__r1.json,1,1,19.093567,19.093567,0.0,False
humaneval_124,HumanEval/124,claude_model,constraint,5,humaneval_124__claude_model__constraint__r1.json,humaneval_124__claude_model__constraint__r4.json,1,4,22.097087,22.093458,0.0036290000000001044,True
humaneval_124,HumanEval/124,claude_model,optimized,5,humaneval_124__claude_model__optimized__r1.json,humaneval_124__claude_model__optimized__r1.json,1,1,18.085714,18.085714,0.0,False
humaneval_124,HumanEval/124,claude_model,readable,5,humaneval_124__claude_model__readable__r1.json,humaneval_124__claude_model__readable__r1.json,1,1,18.073529,18.073529,0.0,False
humaneval_124,HumanEval/124,deepseek_model,basic,5,humaneval_124__deepseek_model__basic__r1.json,humaneval_124__deepseek_model__basic__r1.json,1,1,20.095808,20.095808,0.0,False
humaneval_124,HumanEval/124,deepseek_model,concise,5,humaneval_124__deepseek_model__concise__r1.json,humaneval_124__deepseek_model__concise__r5.json,1,5,16.089041,16.076389,0.012652000000002772,True
humaneval_124,HumanEval/124,deepseek_model,constraint,5,humaneval_124__deepseek_model__constraint__r1.json,humaneval_124__deepseek_model__constraint__r2.json,1,2,23.103286,20.09697,3.0063160000000018,True
humaneval_124,HumanEval/124,deepseek_model,optimized,5,humaneval_124__deepseek_model__optimized__r1.json,humaneval_124__deepseek_model__optimized__r3.json,1,3,20.073298,15.092437,4.980861000000001,True
humaneval_124,HumanEval/124,deepseek_model,readable,5,humaneval_124__deepseek_model__readable__r1.json,humaneval_124__deepseek_model__readable__r1.json,1,1,13.065693,13.065693,0.0,False
humaneval_124,HumanEval/124,gpt5_model,basic,5,humaneval_124__gpt5_model__basic__r1.json,humaneval_124__gpt5_model__basic__r1.json,1,1,18.096591,18.096591,0.0,False
humaneval_124,HumanEval/124,gpt5_model,concise,5,humaneval_124__gpt5_model__concise__r1.json,humaneval_124__gpt5_model__concise__r2.json,1,2,16.094937,16.093525,0.0014120000000019672,True
humaneval_124,HumanEval/124,gpt5_model,constraint,5,humaneval_124__gpt5_model__constraint__r1.json,humaneval_124__gpt5_model__constraint__r2.json,1,2,26.087349,22.077491,4.009858000000001,True
humaneval_124,HumanEval/124,gpt5_model,optimized,5,humaneval_124__gpt5_model__optimized__r1.json,humaneval_124__gpt5_model__optimized__r4.json,1,4,17.093168,17.092593,0.0005749999999977717,True
humaneval_124,HumanEval/124,gpt5_model,readable,5,humaneval_124__gpt5_model__readable__r1.json,humaneval_124__gpt5_model__readable__r2.json,1,2,24.09854,18.089947,6.008593000000001,True
humaneval_125,HumanEval/125,claude_model,basic,5,humaneval_125__claude_model__basic__r1.json,humaneval_125__claude_model__basic__r1.json,1,1,18.078125,18.078125,0.0,False
humaneval_125,HumanEval/125,claude_model,concise,5,humaneval_125__claude_model__concise__r1.json,humaneval_125__claude_model__concise__r1.json,1,1,18.078125,18.078125,0.0,False
humaneval_125,HumanEval/125,claude_model,constraint,5,humaneval_125__claude_model__constraint__r1.json,humaneval_125__claude_model__constraint__r1.json,1,1,17.106667,17.106667,0.0,False
humaneval_125,HumanEval/125,claude_model,optimized,5,humaneval_125__claude_model__optimized__r1.json,humaneval_125__claude_model__optimized__r1.json,1,1,18.078125,18.078125,0.0,False
humaneval_125,HumanEval/125,claude_model,readable,5,humaneval_125__claude_model__readable__r1.json,humaneval_125__claude_model__readable__r1.json,1,1,17.106667,17.106667,0.0,False
humaneval_125,HumanEval/125,deepseek_model,basic,5,humaneval_125__deepseek_model__basic__r1.json,humaneval_125__deepseek_model__basic__r1.json,1,1,19.114286,19.114286,0.0,False
humaneval_125,HumanEval/125,deepseek_model,concise,5,humaneval_125__deepseek_model__concise__r1.json,humaneval_125__deepseek_model__concise__r4.json,1,4,18.078125,16.078125,2.0,True
humaneval_125,HumanEval/125,deepseek_model,constraint,5,humaneval_125__deepseek_model__constraint__r1.json,humaneval_125__deepseek_model__constraint__r1.json,1,1,19.111111,19.111111,0.0,False
humaneval_125,HumanEval/125,deepseek_model,optimized,5,humaneval_125__deepseek_model__optimized__r1.json,humaneval_125__deepseek_model__optimized__r1.json,1,1,16.078125,16.078125,0.0,False
humaneval_125,HumanEval/125,deepseek_model,readable,5,humaneval_125__deepseek_model__readable__r1.json,humaneval_125__deepseek_model__readable__r1.json,1,1,17.106667,17.106667,0.0,False
humaneval_125,HumanEval/125,gpt5_model,basic,5,humaneval_125__gpt5_model__basic__r1.json,humaneval_125__gpt5_model__basic__r2.json,1,2,19.074766,16.076923,2.9978429999999996,True
humaneval_125,HumanEval/125,gpt5_model,concise,5,humaneval_125__gpt5_model__concise__r1.json,humaneval_125__gpt5_model__concise__r2.json,1,2,17.07619,17.070796,0.005393999999999011,True
humaneval_125,HumanEval/125,gpt5_model,constraint,5,humaneval_125__gpt5_model__constraint__r1.json,humaneval_125__gpt5_model__constraint__r1.json,1,1,16.091743,16.091743,0.0,False
humaneval_125,HumanEval/125,gpt5_model,optimized,5,humaneval_125__gpt5_model__optimized__r1.json,humaneval_125__gpt5_model__optimized__r2.json,1,2,17.072727,17.063492,0.009235000000000326,True
humaneval_125,HumanEval/125,gpt5_model,readable,5,humaneval_125__gpt5_model__readable__r1.json,humaneval_125__gpt5_model__readable__r1.json,1,1,17.041667,17.041667,0.0,False
humaneval_126,HumanEval/126,claude_model,basic,5,humaneval_126__claude_model__basic__r1.json,humaneval_126__claude_model__basic__r1.json,1,1,13.098039,13.098039,0.0,False
humaneval_126,HumanEval/126,claude_model,concise,5,humaneval_126__claude_model__concise__r1.json,humaneval_126__claude_model__concise__r1.json,1,1,12.085714,12.085714,0.0,False
humaneval_126,HumanEval/126,claude_model,constraint,5,humaneval_126__claude_model__constraint__r1.json,humaneval_126__claude_model__constraint__r1.json,1,1,16.084112,16.084112,0.0,False
humaneval_126,HumanEval/126,claude_model,optimized,5,humaneval_126__claude_model__optimized__r1.json,humaneval_126__claude_model__optimized__r1.json,1,1,15.103896,15.103896,0.0,False
humaneval_126,HumanEval/126,claude_model,readable,5,humaneval_126__claude_model__readable__r1.json,humaneval_126__claude_model__readable__r2.json,1,2,17.091837,14.12069,2.971147000000002,True
humaneval_126,HumanEval/126,deepseek_model,basic,2,humaneval_126__deepseek_model__basic__r4.json,humaneval_126__deepseek_model__basic__r5.json,4,5,14.12069,14.106061,0.014628999999999337,True
humaneval_126,HumanEval/126,deepseek_model,constraint,4,humaneval_126__deepseek_model__constraint__r1.json,humaneval_126__deepseek_model__constraint__r4.json,1,4,15.116883,15.1,0.01688299999999998,True
humaneval_126,HumanEval/126,deepseek_model,optimized,5,humaneval_126__deepseek_model__optimized__r1.json,humaneval_126__deepseek_model__optimized__r5.json,1,5,15.093023,13.125,1.9680230000000005,True
humaneval_126,HumanEval/126,deepseek_model,readable,3,humaneval_126__deepseek_model__readable__r2.json,humaneval_126__deepseek_model__readable__r2.json,2,2,15.116883,15.116883,0.0,False
humaneval_126,HumanEval/126,gpt5_model,basic,5,humaneval_126__gpt5_model__basic__r1.json,humaneval_126__gpt5_model__basic__r2.json,1,2,15.103448,14.1,1.0034480000000006,True
humaneval_126,HumanEval/126,gpt5_model,concise,5,humaneval_126__gpt5_model__concise__r1.json,humaneval_126__gpt5_model__concise__r5.json,1,5,14.126437,13.136364,0.9900729999999989,True
humaneval_126,HumanEval/126,gpt5_model,constraint,5,humaneval_126__gpt5_model__constraint__r1.json,humaneval_126__gpt5_model__constraint__r3.json,1,3,20.05036,18.048689,2.0016710000000018,True
humaneval_126,HumanEval/126,gpt5_model,optimized,5,humaneval_126__gpt5_model__optimized__r1.json,humaneval_126__gpt5_model__optimized__r1.json,1,1,14.074074,14.074074,0.0,False
humaneval_126,HumanEval/126,gpt5_model,readable,5,humaneval_126__gpt5_model__readable__r1.json,humaneval_126__gpt5_model__readable__r5.json,1,5,19.052402,17.044898,2.007504000000001,True
humaneval_127,HumanEval/127,claude_model,basic,5,humaneval_127__claude_model__basic__r1.json,humaneval_127__claude_model__basic__r4.json,1,4,17.101852,14.084211,3.017641000000001,True
humaneval_127,HumanEval/127,claude_model,concise,5,humaneval_127__claude_model__concise__r1.json,humaneval_127__claude_model__concise__r1.json,1,1,14.084211,14.084211,0.0,False
humaneval_127,HumanEval/127,claude_model,constraint,5,humaneval_127__claude_model__constraint__r1.json,humaneval_127__claude_model__constraint__r1.json,1,1,14.084211,14.084211,0.0,False
humaneval_127,HumanEval/127,claude_model,optimized,5,humaneval_127__claude_model__optimized__r1.json,humaneval_127__claude_model__optimized__r1.json,1,1,14.084211,14.084211,0.0,False
humaneval_127,HumanEval/127,claude_model,readable,5,humaneval_127__claude_model__readable__r1.json,humaneval_127__claude_model__readable__r1.json,1,1,17.096491,17.096491,0.0,False
humaneval_127,HumanEval/127,gpt5_model,basic,5,humaneval_127__gpt5_model__basic__r1.json,humaneval_127__gpt5_model__basic__r1.json,1,1,15.071895,15.071895,0.0,False
humaneval_127,HumanEval/127,gpt5_model,concise,4,humaneval_127__gpt5_model__concise__r1.json,humaneval_127__gpt5_model__concise__r2.json,1,2,17.086957,15.085271,2.001686000000001,True
humaneval_127,HumanEval/127,gpt5_model,constraint,5,humaneval_127__gpt5_model__constraint__r1.json,humaneval_127__gpt5_model__constraint__r3.json,1,3,17.093525,17.083871,0.009654000000001162,True
humaneval_127,HumanEval/127,gpt5_model,optimized,5,humaneval_127__gpt5_model__optimized__r1.json,humaneval_127__gpt5_model__optimized__r3.json,1,3,17.09589,15.077922,2.0179680000000015,True
humaneval_127,HumanEval/127,gpt5_model,readable,4,humaneval_127__gpt5_model__readable__r1.json,humaneval_127__gpt5_model__readable__r3.json,1,3,15.087302,13.058824,2.028478,True
humaneval_128,HumanEval/128,claude_model,basic,5,humaneval_128__claude_model__basic__r1.json,humaneval_128__claude_model__basic__r1.json,1,1,14.111111,14.111111,0.0,False
humaneval_128,HumanEval/128,claude_model,concise,5,humaneval_128__claude_model__concise__r1.json,humaneval_128__claude_model__concise__r1.json,1,1,14.116667,14.116667,0.0,False
humaneval_128,HumanEval/128,claude_model,constraint,5,humaneval_128__claude_model__constraint__r1.json,humaneval_128__claude_model__constraint__r1.json,1,1,13.095238,13.095238,0.0,False
humaneval_128,HumanEval/128,claude_model,optimized,5,humaneval_128__claude_model__optimized__r1.json,humaneval_128__claude_model__optimized__r1.json,1,1,13.095238,13.095238,0.0,False
humaneval_128,HumanEval/128,claude_model,readable,5,humaneval_128__claude_model__readable__r1.json,humaneval_128__claude_model__readable__r4.json,1,4,13.102941,13.1,0.0029409999999998604,True
humaneval_128,HumanEval/128,deepseek_model,basic,5,humaneval_128__deepseek_model__basic__r1.json,humaneval_128__deepseek_model__basic__r2.json,1,2,13.086957,13.082192,0.004765000000000796,True
humaneval_128,HumanEval/128,deepseek_model,concise,5,humaneval_128__deepseek_model__concise__r1.json,humaneval_128__deepseek_model__concise__r5.json,1,5,14.088235,13.082192,1.006043,True
humaneval_128,HumanEval/128,deepseek_model,constraint,5,humaneval_128__deepseek_model__constraint__r1.json,humaneval_128__deepseek_model__constraint__r1.json,1,1,14.075949,14.075949,0.0,False
humaneval_128,HumanEval/128,deepseek_model,optimized,5,humaneval_128__deepseek_model__optimized__r1.json,humaneval_128__deepseek_model__optimized__r5.json,1,5,14.075949,13.095238,0.9807109999999994,True
humaneval_128,HumanEval/128,deepseek_model,readable,5,humaneval_128__deepseek_model__readable__r1.json,humaneval_128__deepseek_model__readable__r1.json,1,1,13.086957,13.086957,0.0,False
humaneval_128,HumanEval/128,gpt5_model,basic,5,humaneval_128__gpt5_model__basic__r1.json,humaneval_128__gpt5_model__basic__r3.json,1,3,14.051948,14.046053,0.005894999999998873,True
humaneval_128,HumanEval/128,gpt5_model,concise,5,humaneval_128__gpt5_model__concise__r1.json,humaneval_128__gpt5_model__concise__r4.json,1,4,17.06015,13.0875,3.97265,True
humaneval_128,HumanEval/128,gpt5_model,constraint,5,humaneval_128__gpt5_model__constraint__r1.json,humaneval_128__gpt5_model__constraint__r1.json,1,1,14.042945,14.042945,0.0,False
humaneval_128,HumanEval/128,gpt5_model,optimized,5,humaneval_128__gpt5_model__optimized__r1.json,humaneval_128__gpt5_model__optimized__r2.json,1,2,14.066116,14.051948,0.014167999999999736,True
humaneval_128,HumanEval/128,gpt5_model,readable,5,humaneval_128__gpt5_model__readable__r1.json,humaneval_128__gpt5_model__readable__r3.json,1,3,18.05625,14.05298,4.003269999999999,True
humaneval_129,HumanEval/129,claude_model,basic,5,humaneval_129__claude_model__basic__r1.json,humaneval_129__claude_model__basic__r1.json,1,1,24.046512,24.046512,0.0,False
humaneval_129,HumanEval/129,claude_model,concise,5,humaneval_129__claude_model__concise__r1.json,humaneval_129__claude_model__concise__r1.json,1,1,29.044321,29.044321,0.0,False
humaneval_129,HumanEval/129,claude_model,constraint,4,humaneval_129__claude_model__constraint__r1.json,humaneval_129__claude_model__constraint__r5.json,1,5,32.047493,29.044321,3.003172000000003,True
humaneval_129,HumanEval/129,claude_model,optimized,5,humaneval_129__claude_model__optimized__r1.json,humaneval_129__claude_model__optimized__r3.json,1,3,35.04661,25.038567,10.008043,True
humaneval_129,HumanEval/129,claude_model,readable,5,humaneval_129__claude_model__readable__r1.json,humaneval_129__claude_model__readable__r1.json,1,1,26.031477,26.031477,0.0,False
humaneval_129,HumanEval/129,deepseek_model,concise,3,humaneval_129__deepseek_model__concise__r2.json,humaneval_129__deepseek_model__concise__r2.json,2,2,20.039526,20.039526,0.0,False
humaneval_129,HumanEval/129,deepseek_model,constraint,5,humaneval_129__deepseek_model__constraint__r1.json,humaneval_129__deepseek_model__constraint__r1.json,1,1,22.037879,22.037879,0.0,False
humaneval_129,HumanEval/129,deepseek_model,optimized,5,humaneval_129__deepseek_model__optimized__r1.json,humaneval_129__deepseek_model__optimized__r4.json,1,4,31.050314,22.038168,9.012146000000001,True
humaneval_129,HumanEval/129,deepseek_model,readable,5,humaneval_129__deepseek_model__readable__r1.json,humaneval_129__deepseek_model__readable__r3.json,1,3,29.039216,29.037634,0.0015819999999990841,True
humaneval_129,HumanEval/129,gpt5_model,basic,4,humaneval_129__gpt5_model__basic__r1.json,humaneval_129__gpt5_model__basic__r1.json,1,1,24.039788,24.039788,0.0,False
humaneval_129,HumanEval/129,gpt5_model,concise,5,humaneval_129__gpt5_model__concise__r1.json,humaneval_129__gpt5_model__concise__r1.json,1,1,20.028754,20.028754,0.0,False
humaneval_129,HumanEval/129,gpt5_model,constraint,5,humaneval_129__gpt5_model__constraint__r1.json,humaneval_129__gpt5_model__constraint__r4.json,1,4,34.048822,22.027431,12.021391000000001,True
humaneval_129,HumanEval/129,gpt5_model,optimized,5,humaneval_129__gpt5_model__optimized__r1.json,humaneval_129__gpt5_model__optimized__r1.json,1,1,18.032491,18.032491,0.0,False
humaneval_129,HumanEval/129,gpt5_model,readable,5,humaneval_129__gpt5_model__readable__r1.json,humaneval_129__gpt5_model__readable__r2.json,1,2,24.033816,22.040752,1.9930640000000004,True
humaneval_130,HumanEval/130,claude_model,basic,5,humaneval_130__claude_model__basic__r1.json,humaneval_130__claude_model__basic__r1.json,1,1,17.048,17.048,0.0,False
humaneval_130,HumanEval/130,claude_model,concise,5,humaneval_130__claude_model__concise__r1.json,humaneval_130__claude_model__concise__r1.json,1,1,16.05102,16.05102,0.0,False
humaneval_130,HumanEval/130,claude_model,constraint,5,humaneval_130__claude_model__constraint__r1.json,humaneval_130__claude_model__constraint__r4.json,1,4,19.046667,16.045802,3.000865000000001,True
humaneval_130,HumanEval/130,claude_model,optimized,5,humaneval_130__claude_model__optimized__r1.json,humaneval_130__claude_model__optimized__r4.json,1,4,16.038462,15.041667,0.9967949999999988,True
humaneval_130,HumanEval/130,claude_model,readable,5,humaneval_130__claude_model__readable__r1.json,humaneval_130__claude_model__readable__r3.json,1,3,17.045161,16.044118,1.0010429999999992,True
humaneval_130,HumanEval/130,deepseek_model,basic,1,humaneval_130__deepseek_model__basic__r2.json,humaneval_130__deepseek_model__basic__r2.json,2,2,18.047945,18.047945,0.0,False
humaneval_130,HumanEval/130,deepseek_model,optimized,2,humaneval_130__deepseek_model__optimized__r2.json,humaneval_130__deepseek_model__optimized__r4.json,2,4,19.072368,18.067114,1.0052540000000008,True
humaneval_130,HumanEval/130,deepseek_model,readable,4,humaneval_130__deepseek_model__readable__r1.json,humaneval_130__deepseek_model__readable__r1.json,1,1,17.070866,17.070866,0.0,False
humaneval_130,HumanEval/130,gpt5_model,basic,5,humaneval_130__gpt5_model__basic__r1.json,humaneval_130__gpt5_model__basic__r2.json,1,2,20.071823,15.076923,4.994899999999998,True
humaneval_130,HumanEval/130,gpt5_model,concise,5,humaneval_130__gpt5_model__concise__r1.json,humaneval_130__gpt5_model__concise__r1.json,1,1,15.083333,15.083333,0.0,False
humaneval_130,HumanEval/130,gpt5_model,constraint,5,humaneval_130__gpt5_model__constraint__r1.json,humaneval_130__gpt5_model__constraint__r4.json,1,4,20.054054,17.041916,3.012138,True
humaneval_130,HumanEval/130,gpt5_model,optimized,4,humaneval_130__gpt5_model__optimized__r1.json,humaneval_130__gpt5_model__optimized__r1.json,1,1,18.04878,18.04878,0.0,False
humaneval_130,HumanEval/130,gpt5_model,readable,4,humaneval_130__gpt5_model__readable__r1.json,humaneval_130__gpt5_model__readable__r3.json,1,3,22.046429,16.052885,5.993544,True
humaneval_131,HumanEval/131,claude_model,basic,5,humaneval_131__claude_model__basic__r1.json,humaneval_131__claude_model__basic__r1.json,1,1,12.071429,12.071429,0.0,False
humaneval_131,HumanEval/131,claude_model,concise,5,humaneval_131__claude_model__concise__r1.json,humaneval_131__claude_model__concise__r1.json,1,1,12.041667,12.041667,0.0,False
humaneval_131,HumanEval/131,claude_model,constraint,5,humaneval_131__claude_model__constraint__r1.json,humaneval_131__claude_model__constraint__r1.json,1,1,12.087719,12.087719,0.0,False
humaneval_131,HumanEval/131,claude_model,optimized,5,humaneval_131__claude_model__optimized__r1.json,humaneval_131__claude_model__optimized__r1.json,1,1,12.074074,12.074074,0.0,False
humaneval_131,HumanEval/131,claude_model,readable,5,humaneval_131__claude_model__readable__r1.json,humaneval_131__claude_model__readable__r1.json,1,1,13.067797,13.067797,0.0,False
humaneval_131,HumanEval/131,deepseek_model,basic,5,humaneval_131__deepseek_model__basic__r1.json,humaneval_131__deepseek_model__basic__r1.json,1,1,12.071429,12.071429,0.0,False
humaneval_131,HumanEval/131,deepseek_model,concise,5,humaneval_131__deepseek_model__concise__r1.json,humaneval_131__deepseek_model__concise__r1.json,1,1,12.074074,12.074074,0.0,False
humaneval_131,HumanEval/131,deepseek_model,constraint,5,humaneval_131__deepseek_model__constraint__r1.json,humaneval_131__deepseek_model__constraint__r3.json,1,3,12.071429,12.067797,0.0036319999999996355,True
humaneval_131,HumanEval/131,deepseek_model,optimized,5,humaneval_131__deepseek_model__optimized__r1.json,humaneval_131__deepseek_model__optimized__r1.json,1,1,12.070175,12.070175,0.0,False
humaneval_131,HumanEval/131,deepseek_model,readable,5,humaneval_131__deepseek_model__readable__r1.json,humaneval_131__deepseek_model__readable__r1.json,1,1,12.071429,12.071429,0.0,False
humaneval_131,HumanEval/131,gpt5_model,basic,5,humaneval_131__gpt5_model__basic__r1.json,humaneval_131__gpt5_model__basic__r3.json,1,3,13.081081,13.057971,0.023109999999999076,True
humaneval_131,HumanEval/131,gpt5_model,concise,5,humaneval_131__gpt5_model__concise__r1.json,humaneval_131__gpt5_model__concise__r5.json,1,5,13.055556,12.048387,1.0071689999999993,True
humaneval_131,HumanEval/131,gpt5_model,constraint,5,humaneval_131__gpt5_model__constraint__r1.json,humaneval_131__gpt5_model__constraint__r4.json,1,4,20.061856,16.058065,4.003791,True
humaneval_131,HumanEval/131,gpt5_model,optimized,5,humaneval_131__gpt5_model__optimized__r1.json,humaneval_131__gpt5_model__optimized__r4.json,1,4,12.095238,12.081081,0.014157000000000863,True
humaneval_131,HumanEval/131,gpt5_model,readable,5,humaneval_131__gpt5_model__readable__r1.json,humaneval_131__gpt5_model__readable__r2.json,1,2,16.055556,13.074627,2.9809289999999997,True
humaneval_132,HumanEval/132,claude_model,basic,5,humaneval_132__claude_model__basic__r1.json,humaneval_132__claude_model__basic__r2.json,1,2,22.057895,20.058511,1.9993839999999992,True
humaneval_132,HumanEval/132,claude_model,concise,5,humaneval_132__claude_model__concise__r1.json,humaneval_132__claude_model__concise__r2.json,1,2,22.061798,20.058511,2.0032870000000003,True
humaneval_132,HumanEval/132,claude_model,constraint,3,humaneval_132__claude_model__constraint__r3.json,humaneval_132__claude_model__constraint__r4.json,3,4,27.064639,24.066667,2.9979720000000007,True
humaneval_132,HumanEval/132,claude_model,optimized,4,humaneval_132__claude_model__optimized__r1.json,humaneval_132__claude_model__optimized__r2.json,1,2,22.058824,14.06383,7.994994000000002,True
humaneval_132,HumanEval/132,claude_model,readable,2,humaneval_132__claude_model__readable__r1.json,humaneval_132__claude_model__readable__r2.json,1,2,22.074074,21.060465,1.0136089999999989,True
humaneval_132,HumanEval/132,deepseek_model,basic,1,humaneval_132__deepseek_model__basic__r1.json,humaneval_132__deepseek_model__basic__r1.json,1,1,17.085106,17.085106,0.0,False
humaneval_132,HumanEval/132,deepseek_model,constraint,1,humaneval_132__deepseek_model__constraint__r1.json,humaneval_132__deepseek_model__constraint__r1.json,1,1,21.106557,21.106557,0.0,False
humaneval_132,HumanEval/132,gpt5_model,basic,5,humaneval_132__gpt5_model__basic__r1.json,humaneval_132__gpt5_model__basic__r3.json,1,3,21.046763,16.041096,5.005666999999999,True
humaneval_132,HumanEval/132,gpt5_model,concise,4,humaneval_132__gpt5_model__concise__r1.json,humaneval_132__gpt5_model__concise__r2.json,1,2,22.075188,19.055,3.020188000000001,True
humaneval_132,HumanEval/132,gpt5_model,constraint,5,humaneval_132__gpt5_model__constraint__r1.json,humaneval_132__gpt5_model__constraint__r4.json,1,4,24.054608,22.055319,1.999289000000001,True
humaneval_132,HumanEval/132,gpt5_model,optimized,4,humaneval_132__gpt5_model__optimized__r2.json,humaneval_132__gpt5_model__optimized__r5.json,2,5,23.061776,20.051064,3.010711999999998,True
humaneval_132,HumanEval/132,gpt5_model,readable,4,humaneval_132__gpt5_model__readable__r1.json,humaneval_132__gpt5_model__readable__r1.json,1,1,16.076471,16.076471,0.0,False
humaneval_133,HumanEval/133,claude_model,basic,5,humaneval_133__claude_model__basic__r1.json,humaneval_133__claude_model__basic__r1.json,1,1,11.038462,11.038462,0.0,False
humaneval_133,HumanEval/133,claude_model,concise,5,humaneval_133__claude_model__concise__r1.json,humaneval_133__claude_model__concise__r1.json,1,1,11.038462,11.038462,0.0,False
humaneval_133,HumanEval/133,claude_model,constraint,5,humaneval_133__claude_model__constraint__r1.json,humaneval_133__claude_model__constraint__r2.json,1,2,11.038462,10.054054,0.9844080000000002,True
humaneval_133,HumanEval/133,claude_model,optimized,5,humaneval_133__claude_model__optimized__r1.json,humaneval_133__claude_model__optimized__r1.json,1,1,11.038462,11.038462,0.0,False
humaneval_133,HumanEval/133,claude_model,readable,5,humaneval_133__claude_model__readable__r1.json,humaneval_133__claude_model__readable__r1.json,1,1,10.054054,10.054054,0.0,False
humaneval_133,HumanEval/133,deepseek_model,basic,5,humaneval_133__deepseek_model__basic__r1.json,humaneval_133__deepseek_model__basic__r1.json,1,1,11.038462,11.038462,0.0,False
humaneval_133,HumanEval/133,deepseek_model,concise,5,humaneval_133__deepseek_model__concise__r1.json,humaneval_133__deepseek_model__concise__r1.json,1,1,11.038462,11.038462,0.0,False
humaneval_133,HumanEval/133,deepseek_model,constraint,5,humaneval_133__deepseek_model__constraint__r1.json,humaneval_133__deepseek_model__constraint__r1.json,1,1,11.038462,11.038462,0.0,False
humaneval_133,HumanEval/133,deepseek_model,optimized,5,humaneval_133__deepseek_model__optimized__r1.json,humaneval_133__deepseek_model__optimized__r1.json,1,1,11.038462,11.038462,0.0,False
humaneval_133,HumanEval/133,deepseek_model,readable,5,humaneval_133__deepseek_model__readable__r1.json,humaneval_133__deepseek_model__readable__r1.json,1,1,10.051282,10.051282,0.0,False
humaneval_133,HumanEval/133,gpt5_model,basic,5,humaneval_133__gpt5_model__basic__r1.json,humaneval_133__gpt5_model__basic__r1.json,1,1,10.04,10.04,0.0,False
humaneval_133,HumanEval/133,gpt5_model,concise,5,humaneval_133__gpt5_model__concise__r1.json,humaneval_133__gpt5_model__concise__r4.json,1,4,11.026316,10.029412,0.9969039999999989,True
humaneval_133,HumanEval/133,gpt5_model,constraint,5,humaneval_133__gpt5_model__constraint__r1.json,humaneval_133__gpt5_model__constraint__r4.json,1,4,16.044872,15.034965,1.0099070000000019,True
humaneval_133,HumanEval/133,gpt5_model,optimized,5,humaneval_133__gpt5_model__optimized__r1.json,humaneval_133__gpt5_model__optimized__r2.json,1,2,15.034965,10.04,4.9949650000000005,True
humaneval_133,HumanEval/133,gpt5_model,readable,5,humaneval_133__gpt5_model__readable__r1.json,humaneval_133__gpt5_model__readable__r4.json,1,4,15.034965,13.028986,2.005979,True
humaneval_134,HumanEval/134,claude_model,basic,5,humaneval_134__claude_model__basic__r1.json,humaneval_134__claude_model__basic__r1.json,1,1,11.111111,11.111111,0.0,False
humaneval_134,HumanEval/134,claude_model,concise,5,humaneval_134__claude_model__concise__r1.json,humaneval_134__claude_model__concise__r1.json,1,1,10.057692,10.057692,0.0,False
humaneval_134,HumanEval/134,claude_model,constraint,5,humaneval_134__claude_model__constraint__r1.json,humaneval_134__claude_model__constraint__r1.json,1,1,12.1,12.1,0.0,False
humaneval_134,HumanEval/134,claude_model,optimized,5,humaneval_134__claude_model__optimized__r1.json,humaneval_134__claude_model__optimized__r1.json,1,1,10.073171,10.073171,0.0,False
humaneval_134,HumanEval/134,claude_model,readable,5,humaneval_134__claude_model__readable__r1.json,humaneval_134__claude_model__readable__r5.json,1,5,11.111111,11.1,0.011110999999999649,True
humaneval_134,HumanEval/134,deepseek_model,basic,5,humaneval_134__deepseek_model__basic__r1.json,humaneval_134__deepseek_model__basic__r1.json,1,1,13.109375,13.109375,0.0,False
humaneval_134,HumanEval/134,deepseek_model,concise,5,humaneval_134__deepseek_model__concise__r1.json,humaneval_134__deepseek_model__concise__r1.json,1,1,13.111111,13.111111,0.0,False
humaneval_134,HumanEval/134,deepseek_model,constraint,5,humaneval_134__deepseek_model__constraint__r1.json,humaneval_134__deepseek_model__constraint__r3.json,1,3,15.148649,14.123288,1.0253610000000002,True
humaneval_134,HumanEval/134,deepseek_model,optimized,5,humaneval_134__deepseek_model__optimized__r1.json,humaneval_134__deepseek_model__optimized__r5.json,1,5,13.116667,12.132075,0.9845919999999992,True
humaneval_134,HumanEval/134,deepseek_model,readable,5,humaneval_134__deepseek_model__readable__r1.json,humaneval_134__deepseek_model__readable__r4.json,1,4,14.132353,14.123288,0.009064999999999657,True
humaneval_134,HumanEval/134,gpt5_model,basic,4,humaneval_134__gpt5_model__basic__r1.json,humaneval_134__gpt5_model__basic__r3.json,1,3,12.136364,12.112903,0.023461000000001064,True
